timestamp,total_market_cap,BTC_market_cap,ETH_market_cap,USDT_market_cap,USDC_market_cap
2013-04-27 23:59:59.999000+00:00,3031175165.76,1515587582.88,0.0,0.0,0.0
2013-04-28 07:59:59.999000+00:00,2583408470.72,1291704235.36,0.0,0.0,0.0
2013-04-28 19:59:59.999000+00:00,2938982500.0,1469491250.0,0.0,0.0,0.0
2013-04-29 07:59:59.999000+00:00,3006108150.0,1503054075.0,0.0,0.0,0.0
2013-04-29 19:59:59.999000+00:00,3139955750.0,1569977875.0,0.0,0.0,0.0
2013-04-30 07:59:59.999000+00:00,3228946864.0,1614473432.0,0.0,0.0,0.0
2013-04-30 19:59:59.999000+00:00,3040856073.5,1520428036.75,0.0,0.0,0.0
2013-05-01 03:59:59.999000+00:00,2863375347.0,1431687673.5,0.0,0.0,0.0
2013-05-01 15:59:59.999000+00:00,2853181875.0,1426590937.5,0.0,0.0,0.0
2013-05-02 03:59:59.999000+00:00,2592736157.4,1296368078.7,0.0,0.0,0.0
2013-05-02 15:59:59.999000+00:00,2166483678.66,1083241839.33,0.0,0.0,0.0
2013-05-03 03:59:59.999000+00:00,2201861592.0,1100930796.0,0.0,0.0,0.0
2013-05-03 15:59:59.999000+00:00,2038709771.56,1019354885.78,0.0,0.0,0.0
2013-05-04 03:59:59.999000+00:00,2126116546.66,1063058273.33,0.0,0.0,0.0
2013-05-04 11:59:59.999000+00:00,2261652672.3,1130826336.15,0.0,0.0,0.0
2013-05-04 23:59:59.999000+00:00,2500633125.0,1250316562.5,0.0,0.0,0.0
2013-05-05 11:59:59.999000+00:00,2473593367.04,1236796683.52,0.0,0.0,0.0
2013-05-05 23:59:59.999000+00:00,2577386351.0,1288693175.5,0.0,0.0,0.0
2013-05-06 11:59:59.999000+00:00,2727099455.0,1363549727.5,0.0,0.0,0.0
2013-05-06 23:59:59.999000+00:00,2498046120.0,1249023060.0,0.0,0.0,0.0
2013-05-07 11:59:59.999000+00:00,2420664000.0,1210332000.0,0.0,0.0,0.0
2013-05-07 19:59:59.999000+00:00,2373106477.5,1186553238.75,0.0,0.0,0.0
2013-05-08 07:59:59.999000+00:00,2576764946.0,1288382473.0,0.0,0.0,0.0
2013-05-08 19:59:59.999000+00:00,2546498240.0,1273249120.0,0.0,0.0,0.0
2013-05-09 07:59:59.999000+00:00,2482419275.0,1241209637.5,0.0,0.0,0.0
2013-05-09 19:59:59.999000+00:00,2523832452.0,1261916226.0,0.0,0.0,0.0
2013-05-10 07:59:59.999000+00:00,2527471952.0,1263735976.0,0.0,0.0,0.0
2013-05-10 19:59:59.999000+00:00,2645978914.0,1322989457.0,0.0,0.0,0.0
2013-05-11 03:59:59.999000+00:00,2573944858.5,1286972429.25,0.0,0.0,0.0
2013-05-11 15:59:59.999000+00:00,2600140635.4,1300070317.7,0.0,0.0,0.0
2013-05-12 03:59:59.999000+00:00,2578756310.0,1289378155.0,0.0,0.0,0.0
2013-05-12 15:59:59.999000+00:00,2543819997.0,1271909998.5,0.0,0.0,0.0
2013-05-13 03:59:59.999000+00:00,2578842105.0,1289421052.5,0.0,0.0,0.0
2013-05-13 15:59:59.999000+00:00,2609246250.0,1304623125.0,0.0,0.0,0.0
2013-05-14 03:59:59.999000+00:00,2619745740.0,1309872870.0,0.0,0.0,0.0
2013-05-14 11:59:59.999000+00:00,2654663900.0,1327331950.0,0.0,0.0,0.0
2013-05-14 23:59:59.999000+00:00,2487748975.0,1243874487.5,0.0,0.0,0.0
2013-05-15 11:59:59.999000+00:00,2536005635.4,1268002817.7,0.0,0.0,0.0
2013-05-15 23:59:59.999000+00:00,2549247625.0,1274623812.5,0.0,0.0,0.0
2013-05-16 11:59:59.999000+00:00,2547432288.0,1273716144.0,0.0,0.0,0.0
2013-05-16 23:59:59.999000+00:00,2651453574.0,1325726787.0,0.0,0.0,0.0
2013-05-17 11:59:59.999000+00:00,2659497045.0,1329748522.5,0.0,0.0,0.0
2013-05-17 19:59:59.999000+00:00,2736903022.5,1368451511.25,0.0,0.0,0.0
2013-05-18 07:59:59.999000+00:00,2756280910.0,1378140455.0,0.0,0.0,0.0
2013-05-18 19:59:59.999000+00:00,2766343625.5,1383171812.75,0.0,0.0,0.0
2013-05-19 07:59:59.999000+00:00,2742104768.0,1371052384.0,0.0,0.0,0.0
2013-05-19 19:59:59.999000+00:00,2705243557.5,1352621778.75,0.0,0.0,0.0
2013-05-20 07:59:59.999000+00:00,2745648192.4,1372824096.2,0.0,0.0,0.0
2013-05-20 15:59:59.999000+00:00,2738316000.0,1369158000.0,0.0,0.0,0.0
2013-05-21 03:59:59.999000+00:00,2738962195.5,1369481097.75,0.0,0.0,0.0
2013-05-21 15:59:59.999000+00:00,2721575566.5,1360787783.25,0.0,0.0,0.0
2013-05-22 03:59:59.999000+00:00,2733196097.5,1366598048.75,0.0,0.0,0.0
2013-05-22 15:59:59.999000+00:00,2750299287.5,1375149643.75,0.0,0.0,0.0
2013-05-23 03:59:59.999000+00:00,2787607270.0,1393803635.0,0.0,0.0,0.0
2013-05-23 15:59:59.999000+00:00,2820652362.5,1410326181.25,0.0,0.0,0.0
2013-05-23 23:59:59.999000+00:00,2835539665.0,1417769832.5,0.0,0.0,0.0
2013-05-24 11:59:59.999000+00:00,2856725893.44,1428362946.72,0.0,0.0,0.0
2013-05-24 23:59:59.999000+00:00,2982141540.0,1491070770.0,0.0,0.0,0.0
2013-05-25 11:59:59.999000+00:00,2902042080.0,1451021040.0,0.0,0.0,0.0
2013-05-25 23:59:59.999000+00:00,2955916466.0,1477958233.0,0.0,0.0,0.0
2013-05-26 11:59:59.999000+00:00,2992459986.0,1496229993.0,0.0,0.0,0.0
2013-05-26 23:59:59.999000+00:00,2990586030.0,1495293015.0,0.0,0.0,0.0
2013-05-27 07:59:59.999000+00:00,3013876000.0,1506938000.0,0.0,0.0,0.0
2013-05-27 19:59:59.999000+00:00,2794813810.0,1397406905.0,0.0,0.0,0.0
2013-05-28 07:59:59.999000+00:00,2869241600.0,1434620800.0,0.0,0.0,0.0
2013-05-28 19:59:59.999000+00:00,2886238700.0,1443119350.0,0.0,0.0,0.0
2013-05-29 07:59:59.999000+00:00,2897187260.0,1448593630.0,0.0,0.0,0.0
2013-05-29 19:59:59.999000+00:00,2951603760.0,1475801880.0,0.0,0.0,0.0
2013-05-30 07:59:59.999000+00:00,2928345077.0,1464172538.5,0.0,0.0,0.0
2013-05-30 15:59:59.999000+00:00,2957012080.0,1478506040.0,0.0,0.0,0.0
2013-05-31 03:59:59.999000+00:00,2900395850.0,1450197925.0,0.0,0.0,0.0
2013-05-31 15:59:59.999000+00:00,2898598647.1,1449299323.55,0.0,0.0,0.0
2013-06-01 03:59:59.999000+00:00,2891469840.0,1445734920.0,0.0,0.0,0.0
2013-06-01 15:59:59.999000+00:00,2894609595.0,1447304797.5,0.0,0.0,0.0
2013-06-02 03:59:59.999000+00:00,2880594474.5,1440297237.25,0.0,0.0,0.0
2013-06-02 15:59:59.999000+00:00,2628346500.0,1314173250.0,0.0,0.0,0.0
2013-06-02 23:59:59.999000+00:00,2747674999.8,1373837499.9,0.0,0.0,0.0
2013-06-03 11:59:59.999000+00:00,2683123104.0,1341561552.0,0.0,0.0,0.0
2013-06-03 23:59:59.999000+00:00,2747416115.8,1373708057.9,0.0,0.0,0.0
2013-06-04 11:59:59.999000+00:00,2736266290.0,1368133145.0,0.0,0.0,0.0
2013-06-04 23:59:59.999000+00:00,2730675090.0,1365337545.0,0.0,0.0,0.0
2013-06-05 11:59:59.999000+00:00,2726996112.0,1363498056.0,0.0,0.0,0.0
2013-06-05 23:59:59.999000+00:00,2736972937.5,1368486468.75,0.0,0.0,0.0
2013-06-06 07:59:59.999000+00:00,2755345410.0,1377672705.0,0.0,0.0,0.0
2013-06-06 19:59:59.999000+00:00,2709748053.6,1354874026.8,0.0,0.0,0.0
2013-06-07 07:59:59.999000+00:00,2662921170.0,1331460585.0,0.0,0.0,0.0
2013-06-07 19:59:59.999000+00:00,2521635200.0,1260817600.0,0.0,0.0,0.0
2013-06-08 07:59:59.999000+00:00,2468022120.0,1234011060.0,0.0,0.0,0.0
2013-06-08 19:59:59.999000+00:00,2464996901.5,1232498450.75,0.0,0.0,0.0
2013-06-09 07:59:59.999000+00:00,2239102840.5,1119551420.25,0.0,0.0,0.0
2013-06-09 15:59:59.999000+00:00,2220889821.24,1110444910.62,0.0,0.0,0.0
2013-06-10 03:59:59.999000+00:00,2478811500.0,1239405750.0,0.0,0.0,0.0
2013-06-10 15:59:59.999000+00:00,2310252625.0,1155126312.5,0.0,0.0,0.0
2013-06-11 03:59:59.999000+00:00,2376727218.0,1188363609.0,0.0,0.0,0.0
2013-06-11 15:59:59.999000+00:00,2435103000.0,1217551500.0,0.0,0.0,0.0
2013-06-12 03:59:59.999000+00:00,2431336510.5,1215668255.25,0.0,0.0,0.0
2013-06-12 11:59:59.999000+00:00,2472071840.0,1236035920.0,0.0,0.0,0.0
2013-06-12 23:59:59.999000+00:00,2439939705.0,1219969852.5,0.0,0.0,0.0
2013-06-13 11:59:59.999000+00:00,2452869850.0,1226434925.0,0.0,0.0,0.0
2013-06-13 23:59:59.999000+00:00,2347274800.0,1173637400.0,0.0,0.0,0.0
2013-06-14 11:59:59.999000+00:00,2325127150.0,1162563575.0,0.0,0.0,0.0
2013-06-14 23:59:59.999000+00:00,2257418584.16,1128709292.08,0.0,0.0,0.0
2013-06-15 11:59:59.999000+00:00,2321289126.44,1160644563.22,0.0,0.0,0.0
2013-06-15 19:59:59.999000+00:00,2253646047.0,1126823023.5,0.0,0.0,0.0
2013-06-16 07:59:59.999000+00:00,2248025434.5,1124012717.25,0.0,0.0,0.0
2013-06-16 19:59:59.999000+00:00,2259515000.0,1129757500.0,0.0,0.0,0.0
2013-06-17 07:59:59.999000+00:00,2288410181.0,1144205090.5,0.0,0.0,0.0
2013-06-17 19:59:59.999000+00:00,2283355060.0,1141677530.0,0.0,0.0,0.0
2013-06-18 07:59:59.999000+00:00,2327682526.4,1163841263.2,0.0,0.0,0.0
2013-06-18 19:59:59.999000+00:00,2413407411.0,1206703705.5,0.0,0.0,0.0
2013-06-19 03:59:59.999000+00:00,2411721470.4,1205860735.2,0.0,0.0,0.0
2013-06-19 15:59:59.999000+00:00,2453517623.5,1226758811.75,0.0,0.0,0.0
2013-06-20 03:59:59.999000+00:00,2465119171.9,1232559585.95,0.0,0.0,0.0
2013-06-20 15:59:59.999000+00:00,2533748000.0,1266874000.0,0.0,0.0,0.0
2013-06-21 03:59:59.999000+00:00,2561387693.4,1280693846.7,0.0,0.0,0.0
2013-06-21 15:59:59.999000+00:00,2448674200.0,1224337100.0,0.0,0.0,0.0
2013-06-22 03:59:59.999000+00:00,2457758080.24,1228879040.12,0.0,0.0,0.0
2013-06-22 11:59:59.999000+00:00,2467111036.0,1233555518.0,0.0,0.0,0.0
2013-06-22 23:59:59.999000+00:00,2452220655.0,1226110327.5,0.0,0.0,0.0
2013-06-23 11:59:59.999000+00:00,2434383221.7,1217191610.85,0.0,0.0,0.0
2013-06-23 23:59:59.999000+00:00,2437252980.0,1218626490.0,0.0,0.0,0.0
2013-06-24 11:59:59.999000+00:00,2352919024.5,1176459512.25,0.0,0.0,0.0
2013-06-24 23:59:59.999000+00:00,2327871451.34,1163935725.67,0.0,0.0,0.0
2013-06-25 11:59:59.999000+00:00,2367988951.5,1183994475.75,0.0,0.0,0.0
2013-06-25 19:59:59.999000+00:00,2334436285.34,1167218142.67,0.0,0.0,0.0
2013-06-26 07:59:59.999000+00:00,2363830599.2,1181915299.6,0.0,0.0,0.0
2013-06-26 19:59:59.999000+00:00,2361955788.5,1180977894.25,0.0,0.0,0.0
2013-06-27 07:59:59.999000+00:00,2335787650.0,1167893825.0,0.0,0.0,0.0
2013-06-27 19:59:59.999000+00:00,2321505605.24,1160752802.62,0.0,0.0,0.0
2013-06-28 07:59:59.999000+00:00,2234185338.0,1117092669.0,0.0,0.0,0.0
2013-06-28 19:59:59.999000+00:00,2140868441.56,1070434220.78,0.0,0.0,0.0
2013-06-29 03:59:59.999000+00:00,2207886246.5,1103943123.25,0.0,0.0,0.0
2013-06-29 15:59:59.999000+00:00,2199114160.24,1099557080.12,0.0,0.0,0.0
2013-06-30 03:59:59.999000+00:00,2167959825.0,1083979912.5,0.0,0.0,0.0
2013-06-30 15:59:59.999000+00:00,2209264610.0,1104632305.0,0.0,0.0,0.0
2013-07-01 03:59:59.999000+00:00,2198219065.2,1099109532.6,0.0,0.0,0.0
2013-07-01 15:59:59.999000+00:00,2110292703.0,1055146351.5,0.0,0.0,0.0
2013-07-01 23:59:59.999000+00:00,2000130592.5,1000065296.25,0.0,0.0,0.0
2013-07-02 11:59:59.999000+00:00,2073622455.5,1036811227.75,0.0,0.0,0.0
2013-07-02 23:59:59.999000+00:00,2048164455.7,1024082227.85,0.0,0.0,0.0
2013-07-03 11:59:59.999000+00:00,2003014233.5,1001507116.75,0.0,0.0,0.0
2013-07-03 23:59:59.999000+00:00,1762466231.0,881233115.5,0.0,0.0,0.0
2013-07-04 11:59:59.999000+00:00,1848536771.96,924268385.98,0.0,0.0,0.0
2013-07-04 23:59:59.999000+00:00,1831237217.8,915618608.9,0.0,0.0,0.0
2013-07-05 07:59:59.999000+00:00,1685429299.0,842714649.5,0.0,0.0,0.0
2013-07-05 19:59:59.999000+00:00,1525344874.02,762672437.01,0.0,0.0,0.0
2013-07-06 07:59:59.999000+00:00,1600669195.56,800334597.78,0.0,0.0,0.0
2013-07-06 19:59:59.999000+00:00,1572871378.2,786435689.1,0.0,0.0,0.0
2013-07-07 07:59:59.999000+00:00,1547856800.0,773928400.0,0.0,0.0,0.0
2013-07-07 19:59:59.999000+00:00,1615208941.1,807604470.55,0.0,0.0,0.0
2013-07-08 07:59:59.999000+00:00,1790824860.32,895412430.16,0.0,0.0,0.0
2013-07-08 15:59:59.999000+00:00,1707228992.0,853614496.0,0.0,0.0,0.0
2013-07-09 03:59:59.999000+00:00,1747453800.0,873726900.0,0.0,0.0,0.0
2013-07-09 15:59:59.999000+00:00,1696122844.0,848061422.0,0.0,0.0,0.0
2013-07-10 03:59:59.999000+00:00,1754776100.0,877388050.0,0.0,0.0,0.0
2013-07-10 15:59:59.999000+00:00,1770481737.5,885240868.75,0.0,0.0,0.0
2013-07-11 03:59:59.999000+00:00,1979378793.0,989689396.5,0.0,0.0,0.0
2013-07-11 15:59:59.999000+00:00,1962631629.5,981315814.75,0.0,0.0,0.0
2013-07-11 23:59:59.999000+00:00,2029300125.0,1014650062.5,0.0,0.0,0.0
2013-07-12 11:59:59.999000+00:00,2254832750.96,1127416375.48,0.0,0.0,0.0
2013-07-12 23:59:59.999000+00:00,2135269368.86,1067634684.43,0.0,0.0,0.0
2013-07-13 11:59:59.999000+00:00,2101496355.0,1050748177.5,0.0,0.0,0.0
2013-07-13 23:59:59.999000+00:00,2239592239.02,1119796119.51,0.0,0.0,0.0
2013-07-14 11:59:59.999000+00:00,2176340000.68,1088170000.34,0.0,0.0,0.0
2013-07-14 23:59:59.999000+00:00,2161835520.96,1080917760.48,0.0,0.0,0.0
2013-07-15 07:59:59.999000+00:00,2169135000.0,1084567500.0,0.0,0.0,0.0
2013-07-15 19:59:59.999000+00:00,2258613915.0,1129306957.5,0.0,0.0,0.0
2013-07-16 07:59:59.999000+00:00,2248801203.2,1124400601.6,0.0,0.0,0.0
2013-07-16 19:59:59.999000+00:00,2225592920.0,1112796460.0,0.0,0.0,0.0
2013-07-17 07:59:59.999000+00:00,2270520035.5,1135260017.75,0.0,0.0,0.0
2013-07-17 19:59:59.999000+00:00,2238325657.0,1119162828.5,0.0,0.0,0.0
2013-07-18 07:59:59.999000+00:00,2001502463.78,1000751231.89,0.0,0.0,0.0
2013-07-18 15:59:59.999000+00:00,2032360680.0,1016180340.0,0.0,0.0,0.0
2013-07-19 03:59:59.999000+00:00,2023354821.5,1011677410.75,0.0,0.0,0.0
2013-07-19 15:59:59.999000+00:00,2156622140.0,1078311070.0,0.0,0.0,0.0
2013-07-20 03:59:59.999000+00:00,2094977076.96,1047488538.48,0.0,0.0,0.0
2013-07-20 15:59:59.999000+00:00,2096366174.8,1048183087.4,0.0,0.0,0.0
2013-07-21 03:59:59.999000+00:00,2061758300.0,1030879150.0,0.0,0.0,0.0
2013-07-21 15:59:59.999000+00:00,2014848246.0,1007424123.0,0.0,0.0,0.0
2013-07-21 23:59:59.999000+00:00,2077597960.14,1038798980.07,0.0,0.0,0.0
2013-07-22 11:59:59.999000+00:00,2101861980.0,1050930990.0,0.0,0.0,0.0
2013-07-22 23:59:59.999000+00:00,2097878161.0,1048939080.5,0.0,0.0,0.0
2013-07-23 11:59:59.999000+00:00,2124689732.26,1062344866.13,0.0,0.0,0.0
2013-07-23 23:59:59.999000+00:00,2188968115.34,1094484057.67,0.0,0.0,0.0
2013-07-24 11:59:59.999000+00:00,2140625134.2,1070312567.1,0.0,0.0,0.0
2013-07-24 19:59:59.999000+00:00,2167664400.0,1083832200.0,0.0,0.0,0.0
2013-07-25 07:59:59.999000+00:00,2166185730.0,1083092865.0,0.0,0.0,0.0
2013-07-25 19:59:59.999000+00:00,2202475936.92,1101237968.46,0.0,0.0,0.0
2013-07-26 07:59:59.999000+00:00,2211145185.0,1105572592.5,0.0,0.0,0.0
2013-07-26 19:59:59.999000+00:00,2205827520.0,1102913760.0,0.0,0.0,0.0
2013-07-27 07:59:59.999000+00:00,2152800499.5,1076400249.75,0.0,0.0,0.0
2013-07-27 19:59:59.999000+00:00,2162514230.76,1081257115.38,0.0,0.0,0.0
2013-07-28 03:59:59.999000+00:00,2172550580.0,1086275290.0,0.0,0.0,0.0
2013-07-28 15:59:59.999000+00:00,2248659000.0,1124329500.0,0.0,0.0,0.0
2013-07-29 03:59:59.999000+00:00,2271985650.0,1135992825.0,0.0,0.0,0.0
2013-07-29 15:59:59.999000+00:00,2318323700.0,1159161850.0,0.0,0.0,0.0
2013-07-30 03:59:59.999000+00:00,2325890176.5,1162945088.25,0.0,0.0,0.0
2013-07-30 15:59:59.999000+00:00,2347742232.0,1173871116.0,0.0,0.0,0.0
2013-07-31 03:59:59.999000+00:00,2429277609.4,1214638804.7,0.0,0.0,0.0
2013-07-31 11:59:59.999000+00:00,2506130645.0,1253065322.5,0.0,0.0,0.0
2013-07-31 23:59:59.999000+00:00,2437555667.0,1218777833.5,0.0,0.0,0.0
2013-08-01 11:59:59.999000+00:00,2454573907.5,1227286953.75,0.0,0.0,0.0
2013-08-01 23:59:59.999000+00:00,2390450400.0,1195225200.0,0.0,0.0,0.0
2013-08-02 11:59:59.999000+00:00,2455294620.0,1227647310.0,0.0,0.0,0.0
2013-08-02 23:59:59.999000+00:00,2402974369.76,1201487184.88,0.0,0.0,0.0
2013-08-03 11:59:59.999000+00:00,2378294319.0,1189147159.5,0.0,0.0,0.0
2013-08-03 19:59:59.999000+00:00,2400968668.5,1200484334.25,0.0,0.0,0.0
2013-08-04 07:59:59.999000+00:00,2392816244.1,1196408122.05,0.0,0.0,0.0
2013-08-04 19:59:59.999000+00:00,2416355615.5,1208177807.75,0.0,0.0,0.0
2013-08-05 07:59:59.999000+00:00,2438047804.5,1219023902.25,0.0,0.0,0.0
2013-08-05 19:59:59.999000+00:00,2451667275.0,1225833637.5,0.0,0.0,0.0
2013-08-06 07:59:59.999000+00:00,2457195984.0,1228597992.0,0.0,0.0,0.0
2013-08-06 19:59:59.999000+00:00,2458196300.0,1229098150.0,0.0,0.0,0.0
2013-08-07 03:59:59.999000+00:00,2458196300.0,1229098150.0,0.0,0.0,0.0
2013-08-07 15:59:59.999000+00:00,2458196300.0,1229098150.0,0.0,0.0,0.0
2013-08-08 03:59:59.999000+00:00,2449793544.0,1224896772.0,0.0,0.0,0.0
2013-08-08 15:59:59.999000+00:00,2339506045.5,1169753022.75,0.0,0.0,0.0
2013-08-09 03:59:59.999000+00:00,2392877742.56,1196438871.28,0.0,0.0,0.0
2013-08-09 15:59:59.999000+00:00,2358761790.0,1179380895.0,0.0,0.0,0.0
2013-08-10 03:59:59.999000+00:00,2362563528.0,1181281764.0,0.0,0.0,0.0
2013-08-10 11:59:59.999000+00:00,2368396344.0,1184198172.0,0.0,0.0,0.0
2013-08-10 23:59:59.999000+00:00,2376307850.0,1188153925.0,0.0,0.0,0.0
2013-08-11 11:59:59.999000+00:00,2399694038.0,1199847019.0,0.0,0.0,0.0
2013-08-11 23:59:59.999000+00:00,2423578500.0,1211789250.0,0.0,0.0,0.0
2013-08-12 11:59:59.999000+00:00,2403886118.0,1201943059.0,0.0,0.0,0.0
2013-08-12 23:59:59.999000+00:00,2462497161.8,1231248580.9,0.0,0.0,0.0
2013-08-13 07:59:59.999000+00:00,2468882225.0,1234441112.5,0.0,0.0,0.0
2013-08-13 19:59:59.999000+00:00,2506189518.5,1253094759.25,0.0,0.0,0.0
2013-08-14 07:59:59.999000+00:00,2587715200.0,1293857600.0,0.0,0.0,0.0
2013-08-14 19:59:59.999000+00:00,2601092760.0,1300546380.0,0.0,0.0,0.0
2013-08-15 07:59:59.999000+00:00,2569461971.7,1284730985.85,0.0,0.0,0.0
2013-08-15 19:59:59.999000+00:00,2572690930.0,1286345465.0,0.0,0.0,0.0
2013-08-16 07:59:59.999000+00:00,2520535815.0,1260267907.5,0.0,0.0,0.0
2013-08-16 15:59:59.999000+00:00,2549877966.5,1274938983.25,0.0,0.0,0.0
2013-08-17 03:59:59.999000+00:00,2504391878.0,1252195939.0,0.0,0.0,0.0
2013-08-17 15:59:59.999000+00:00,2580548325.84,1290274162.92,0.0,0.0,0.0
2013-08-18 03:59:59.999000+00:00,2603019375.0,1301509687.5,0.0,0.0,0.0
2013-08-18 15:59:59.999000+00:00,2649184933.5,1324592466.75,0.0,0.0,0.0
2013-08-19 03:59:59.999000+00:00,2680457340.0,1340228670.0,0.0,0.0,0.0
2013-08-19 15:59:59.999000+00:00,2737996411.16,1368998205.58,0.0,0.0,0.0
2013-08-19 23:59:59.999000+00:00,2755450950.0,1377725475.0,0.0,0.0,0.0
2013-08-20 11:59:59.999000+00:00,2800013775.0,1400006887.5,0.0,0.0,0.0
2013-08-20 23:59:59.999000+00:00,2807659282.76,1403829641.38,0.0,0.0,0.0
2013-08-21 11:59:59.999000+00:00,2815408737.6,1407704368.8,0.0,0.0,0.0
2013-08-21 23:59:59.999000+00:00,2857397355.0,1428698677.5,0.0,0.0,0.0
2013-08-22 11:59:59.999000+00:00,2830346299.2,1415173149.6,0.0,0.0,0.0
2013-08-22 23:59:59.999000+00:00,2808874865.0,1404437432.5,0.0,0.0,0.0
2013-08-23 07:59:59.999000+00:00,2792556720.8,1396278360.4,0.0,0.0,0.0
2013-08-23 19:59:59.999000+00:00,2758218588.0,1379109294.0,0.0,0.0,0.0
2013-08-24 07:59:59.999000+00:00,2749010400.0,1374505200.0,0.0,0.0,0.0
2013-08-24 19:59:59.999000+00:00,2803647734.56,1401823867.28,0.0,0.0,0.0
2013-08-25 07:59:59.999000+00:00,2797652675.0,1398826337.5,0.0,0.0,0.0
2013-08-25 19:59:59.999000+00:00,2833989840.0,1416994920.0,0.0,0.0,0.0
2013-08-26 07:59:59.999000+00:00,2841414490.9,1420707245.45,0.0,0.0,0.0
2013-08-26 15:59:59.999000+00:00,2833396578.0,1416698289.0,0.0,0.0,0.0
2013-08-27 03:59:59.999000+00:00,2807216912.5,1403608456.25,0.0,0.0,0.0
2013-08-27 15:59:59.999000+00:00,2900180672.0,1450090336.0,0.0,0.0,0.0
2013-08-28 03:59:59.999000+00:00,2897220656.0,1448610328.0,0.0,0.0,0.0
2013-08-28 15:59:59.999000+00:00,2856394107.0,1428197053.5,0.0,0.0,0.0
2013-08-29 03:59:59.999000+00:00,2855100539.0,1427550269.5,0.0,0.0,0.0
2013-08-29 15:59:59.999000+00:00,2862920370.5,1431460185.25,0.0,0.0,0.0
2013-08-29 23:59:59.999000+00:00,2845169732.5,1422584866.25,0.0,0.0,0.0
2013-08-30 11:59:59.999000+00:00,2815137800.5,1407568900.25,0.0,0.0,0.0
2013-08-30 23:59:59.999000+00:00,3104576930.0,1552288465.0,0.0,0.0,0.0
2013-08-31 11:59:59.999000+00:00,3145255020.0,1572627510.0,0.0,0.0,0.0
2013-08-31 23:59:59.999000+00:00,3149344102.5,1574672051.25,0.0,0.0,0.0
2013-09-01 11:59:59.999000+00:00,3204590175.5,1602295087.75,0.0,0.0,0.0
2013-09-01 23:59:59.999000+00:00,3220430694.0,1610215347.0,0.0,0.0,0.0
2013-09-02 07:59:59.999000+00:00,3162749136.0,1581374568.0,0.0,0.0,0.0
2013-09-02 19:59:59.999000+00:00,3173996479.5,1586998239.75,0.0,0.0,0.0
2013-09-03 07:59:59.999000+00:00,3161785033.0,1580892516.5,0.0,0.0,0.0
2013-09-03 19:59:59.999000+00:00,3181773717.5,1590886858.75,0.0,0.0,0.0
2013-09-04 07:59:59.999000+00:00,3177316327.5,1588658163.75,0.0,0.0,0.0
2013-09-04 19:59:59.999000+00:00,2999773179.5,1499886589.75,0.0,0.0,0.0
2013-09-05 03:59:59.999000+00:00,2942811750.0,1471405875.0,0.0,0.0,0.0
2013-09-05 15:59:59.999000+00:00,3048460184.0,1524230092.0,0.0,0.0,0.0
2013-09-06 03:59:59.999000+00:00,2938099500.0,1469049750.0,0.0,0.0,0.0
2013-09-06 15:59:59.999000+00:00,2939649826.0,1469824913.0,0.0,0.0,0.0
2013-09-07 03:59:59.999000+00:00,2815078224.0,1407539112.0,0.0,0.0,0.0
2013-09-07 15:59:59.999000+00:00,2891398437.0,1445699218.5,0.0,0.0,0.0
2013-09-08 03:59:59.999000+00:00,2898851146.5,1449425573.25,0.0,0.0,0.0
2013-09-08 11:59:59.999000+00:00,2867220678.0,1433610339.0,0.0,0.0,0.0
2013-09-08 23:59:59.999000+00:00,2839672143.0,1419836071.5,0.0,0.0,0.0
2013-09-09 11:59:59.999000+00:00,2816761257.5,1408380628.75,0.0,0.0,0.0
2013-09-09 23:59:59.999000+00:00,2968171032.0,1484085516.0,0.0,0.0,0.0
2013-09-10 11:59:59.999000+00:00,2991929220.0,1495964610.0,0.0,0.0,0.0
2013-09-10 23:59:59.999000+00:00,2941358328.0,1470679164.0,0.0,0.0,0.0
2013-09-11 11:59:59.999000+00:00,2977680204.0,1488840102.0,0.0,0.0,0.0
2013-09-11 19:59:59.999000+00:00,3090817005.0,1545408502.5,0.0,0.0,0.0
2013-09-12 07:59:59.999000+00:00,3120262005.0,1560131002.5,0.0,0.0,0.0
2013-09-12 19:59:59.999000+00:00,3166065432.0,1583032716.0,0.0,0.0,0.0
2013-09-13 07:59:59.999000+00:00,3179851506.0,1589925753.0,0.0,0.0,0.0
2013-09-13 19:59:59.999000+00:00,3176107731.5,1588053865.75,0.0,0.0,0.0
2013-09-14 07:59:59.999000+00:00,3117417062.5,1558708531.25,0.0,0.0,0.0
2013-09-14 19:59:59.999000+00:00,3035109700.0,1517554850.0,0.0,0.0,0.0
2013-09-15 03:59:59.999000+00:00,3016333296.0,1508166648.0,0.0,0.0,0.0
2013-09-15 15:59:59.999000+00:00,3055283946.0,1527641973.0,0.0,0.0,0.0
2013-09-16 03:59:59.999000+00:00,3043930630.5,1521965315.25,0.0,0.0,0.0
2013-09-16 15:59:59.999000+00:00,3075394009.0,1537697004.5,0.0,0.0,0.0
2013-09-17 03:59:59.999000+00:00,2950368564.0,1475184282.0,0.0,0.0,0.0
2013-09-17 15:59:59.999000+00:00,3079100296.0,1539550148.0,0.0,0.0,0.0
2013-09-18 03:59:59.999000+00:00,3071086428.0,1535543214.0,0.0,0.0,0.0
2013-09-18 11:59:59.999000+00:00,3104472557.5,1552236278.75,0.0,0.0,0.0
